534	1
535	1
536	0
537	0
538	1
539	1
540	0
541	1
542	0
543	0
544	0
545	0
546	0
547	1
548	0
549	1
550	0
551	1
552	1
553	1
554	0
555	0
556	0
557	1
558	1
559	0
560	0
561	0
562	0
563	1
564	0
565	0
566	0
567	1
568	0
569	1
570	0
571	1
572	0
573	0
574	0
575	0
576	1
577	0
578	0
579	0
580	0
581	1
582	1
583	0
584	1
585	1
586	0
587	0
588	1
589	1
590	0
591	1
592	0
593	1
594	0
595	0
596	1
597	0
598	1
599	1
600	0
601	0
602	0
603	0
604	1
605	1
606	1
607	0
608	1
609	0
610	0
611	1
612	0
613	0
614	0
615	1
616	0
617	0
618	0
619	1
620	1
621	1
622	1
623	0
624	1
625	1
626	0
627	1
628	1
629	0
630	0
631	1
632	1
633	0
634	1
635	0
636	1
637	1
638	0
639	0
640	1
641	1
642	0
643	0
644	0
645	0
646	1
647	1
648	0
649	1
650	1
651	0
652	1
653	0
654	1
655	1
656	1
657	1
658	1
659	1
660	0
661	0
662	1
663	0
664	0
665	0
666	0
667	0
668	1
669	1
670	1
671	1
672	1
673	0
674	1
675	1
676	0
677	1
678	1
679	1
680	1
681	0
682	0
683	1
684	1
685	1
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	1
695	1
696	0
697	0
698	1
699	1
700	1
701	0
702	0
703	0
704	1
705	0
706	1
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	1
715	1
716	0
717	0
718	1
719	1
720	1
721	0
722	0
723	0
724	1
725	0
726	1
727	0
728	0
729	1
730	1
731	0
