814	1
815	0
816	0
817	1
818	0
819	1
820	1
821	0
822	1
823	1
824	1
825	0
826	1
827	0
828	0
829	1
830	0
831	0
832	0
833	0
834	1
835	0
836	1
837	0
838	1
839	0
840	1
841	1
842	1
843	0
844	1
845	1
846	0
847	1
848	1
849	0
850	1
